,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
836,U001,200762301,C&S WH systems,2020-05-17 09:23:11.937500000,2020.0,1930832045.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAC6,45529.77,65,,,,28,4,2020,13,5,2020,28,4,2020,25,432,0-15
837,U001,2002,KRFT FDS corp,2020-04-10 19:28:53.625000000,2020.0,1930567001.0,2020-02-29 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAG2,2807.84,65,,,,29,2,2020,4,4,2020,29,2,2020,31,1531,0-15
838,U001,200732755,KROGER systems,2020-03-25 04:09:08.437500000,2020.0,1930601191.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,14189.05,65,,,,5,3,2020,20,3,2020,5,3,2020,20,1569,0-15
839,U001,200974851,RESTA us,2020-05-08 09:04:45.031250000,2020.0,1930811889.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,2053.31,65,,,,22,4,2020,7,5,2020,22,4,2020,20,2301,0-15
840,U001,200762301,C&S WH associates,2020-05-02 07:34:09.750000000,2020.0,1930782366.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAC6,51340.44,65,,,,14,4,2020,29,4,2020,14,4,2020,25,425,0-15
841,U001,200705372,FR trust,2020-04-30 05:33:13.781250000,2020.0,1930584602.0,2020-03-02 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAGD,3382.64,65,,,,2,3,2020,6,5,2020,2,3,2020,32,990,
842,U001,200726979,BJ'S  us,2020-03-19 17:56:37.046875000,2020.0,1930580061.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,171.92,65,,,,2,3,2020,17,3,2020,2,3,2020,20,319,0-15
843,U001,200769623,WAL-MAR associates,2020-05-05 00:51:45.937500000,2020.0,1930795029.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,16871.67,65,,,,17,4,2020,2,5,2020,17,4,2020,33,2991,0-15
844,U001,200769623,WAL-MAR ,2020-04-14 23:15:07.548828125,2020.0,1930715974.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,58020.77,65,,,,31,3,2020,15,4,2020,31,3,2020,33,2990,
845,U001,200769623,WAL-MAR co,2020-04-09 12:38:43.843750000,2020.0,1930686254.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,25704.91,65,,,,23,3,2020,7,4,2020,23,3,2020,33,2992,0-15
846,U001,200705742,DOT foundation,2020-03-31 14:12:21.351562500,2020.0,1930669311.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,46849.22,65,,,,18,3,2020,2,4,2020,18,3,2020,20,820,
847,U001,200093491,WISCO llc,2020-03-29 15:25:02.281250000,2020.0,1930637854.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,103125.0,65,,,,11,3,2020,26,3,2020,11,3,2020,20,2922,0-15
848,U001,200761734,H E BUT llc,2020-04-11 21:34:35.187500000,2020.0,1930674354.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,14812.16,65,,,,22,3,2020,6,4,2020,22,3,2020,20,1159,0-15
849,U001,200769623,WAL-MAR co,2020-05-24 12:55:07.722656250,2020.0,1930883680.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,6532.6,65,,,,10,5,2020,25,5,2020,10,5,2020,33,2992,
850,U001,200769623,WAL-MAR ,2020-03-16 19:08:51.828125000,2020.0,1930582588.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,16921.67,65,,,,28,2,2020,14,3,2020,28,2,2020,33,2990,0-15
851,U001,200418007,AM foundation,2020-04-04 16:02:22.296875000,2020.0,1930649355.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,154608.97,65,,,,18,3,2020,2,4,2020,18,3,2020,20,98,0-15
852,U001,200769623,WAL-MAR foundation,2020-04-20 05:22:54.664062500,2020.0,1930753151.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,58528.58,65,,,,6,4,2020,21,4,2020,6,4,2020,33,2995,
853,U001,200769623,WAL-MAR ,2020-05-29 15:57:55.140625000,2020.0,1930884985.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,13344.65,65,,,,12,5,2020,27,5,2020,12,5,2020,33,2990,0-15
854,U001,200555117,BURR llc,2020-04-10 01:23:07.250000000,2020.0,1930665019.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,131115.3,65,,,,18,3,2020,2,4,2020,18,3,2020,20,378,0-15
855,U001,200726979,BJ'S  systems,2020-05-16 21:11:08.687500000,2020.0,1930828959.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,554.96,65,,,,26,4,2020,11,5,2020,26,4,2020,20,317,0-15
856,U001,200416837,DEC corp,2020-03-22 16:48:05.312500000,2020.0,1930675693.0,2020-03-20 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,10253.19,65,,,,20,3,2020,26,3,2020,16,3,2020,35,697,
857,U001,200769623,WAL-MAR systems,2020-05-24 01:06:01.937500000,2020.0,1930862810.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,26883.48,65,,,,6,5,2020,21,5,2020,6,5,2020,33,2998,0-15
858,U001,200769623,WAL-MAR co,2020-03-29 07:26:38.128906250,2020.0,1930652905.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,71.11,65,,,,15,3,2020,30,3,2020,15,3,2020,33,2992,
859,U001,200759878,SA in,2020-04-13 05:41:47.625000000,2020.0,1930701799.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,13976.96,65,,,,25,3,2020,9,4,2020,25,3,2020,33,2380,0-15
860,U001,200758531,BRENH co,2020-03-24 15:36:36.750000000,2020.0,1930594339.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,15345.97,65,,,,3,3,2020,18,3,2020,3,3,2020,20,2922,0-15
861,U001,200750051,ALBER co,2020-04-17 16:18:38.687500000,2020.0,1930718742.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,67245.48,65,,,,30,3,2020,14,4,2020,30,3,2020,20,66,0-15
862,U001,200772670,ASSOCIAT llc,2020-05-19 23:15:17.750000000,2020.0,1930830556.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAU5,77313.41,65,,,,27,4,2020,12,5,2020,27,4,2020,45,185,0-15
863,U001,200707822,PUBLI systems,2020-04-20 22:30:23.218750000,2020.0,1930750592.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,501.11,65,,,,5,4,2020,20,4,2020,5,4,2020,20,2198,0-15
864,U001,200726979,BJ'S  llc,2020-04-02 06:45:48.718750000,2020.0,1930642837.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,33499.03,65,,,,13,3,2020,28,3,2020,13,3,2020,20,316,0-15
865,CA02,140104423,METRO  in,2020-05-05 23:41:44.546875000,2020.0,2960630381.0,2020-04-23 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,CA10,42318.99,65,,,,23,4,2020,4,5,2020,24,4,2020,5,1865,0-15
866,U001,200744019,TARG us,2020-05-12 08:36:46.687500000,2020.0,1930821501.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,2080.58,65,,,,24,4,2020,9,5,2020,24,4,2020,20,2792,0-15
867,U001,200418007,AM ,2020-03-30 14:41:09.238281250,2020.0,1930652816.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,2579.09,65,,,,15,3,2020,30,3,2020,15,3,2020,20,93,0-15
868,U001,200726979,BJ'S  systems,2020-04-26 01:13:12.390625000,2020.0,1930773892.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,904.56,65,,,,9,4,2020,24,4,2020,9,4,2020,20,317,0-15
869,U001,200780383,MEIJ corp,2020-04-03 12:09:41.464843750,2020.0,1930671096.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,45756.21,65,,,,19,3,2020,3,4,2020,19,3,2020,20,1836,0-15
870,U001,200726979,BJ'S  corp,2020-03-20 00:04:40.281250000,2020.0,1930578036.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,430.13,65,,,,28,2,2020,14,3,2020,28,2,2020,20,312,0-15
871,U001,200712187,SPAR corp,2020-04-10 03:30:30.953125000,2020.0,1930699975.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,55669.62,65,,,,24,3,2020,8,4,2020,24,3,2020,20,2596,0-15
872,CA02,140104423,METRO  systems,2020-04-18 09:46:44.781250000,2020.0,2960625935.0,2020-04-01 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-04-03 00:00:00.000000000,CA10,63421.12699999999,65,,,,1,4,2020,13,4,2020,3,4,2020,5,1867,0-15
873,U001,200881076,ALBERT in,2020-04-14 08:12:23.625000000,2020.0,1930709327.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,54700.74,65,,,,27,3,2020,11,4,2020,27,3,2020,20,81,0-15
874,U001,200759878,SA co,2020-04-24 06:47:02.968750000,2020.0,1930743398.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,25098.48,65,,,,4,4,2020,19,4,2020,4,4,2020,33,2376,0-15
875,U001,200806580,BE llc,2020-05-22 23:00:33.218750000,2020.0,1930845882.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,5795.0,65,,,,4,5,2020,19,5,2020,4,5,2020,20,2922,0-15
876,U001,200786288,FAMILY corporation,2020-05-10 15:10:30.531250000,2020.0,1930802181.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAC6,73033.34,65,,,,20,4,2020,5,5,2020,20,4,2020,25,888,0-15
877,CA02,140104423,METRO  us,2020-03-31 11:39:48.671875000,2020.0,2960622904.0,2020-03-20 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,166843.971,65,,,,20,3,2020,2,4,2020,23,3,2020,5,1869,
878,U001,200704858,WAKE corp,2020-04-16 16:00:35.625000000,2020.0,1930718030.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,96857.1,65,,,,30,3,2020,14,4,2020,30,3,2020,20,2965,0-15
879,U001,200726979,BJ'S  in,2020-03-29 22:20:54.765625000,2020.0,1930645787.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,225.51,65,,,,13,3,2020,28,3,2020,13,3,2020,20,315,0-15
880,U001,200772670,ASSOCIAT in,2020-05-11 23:06:41.687500000,2020.0,1930803467.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAU5,401.74,65,,,,20,4,2020,5,5,2020,20,4,2020,45,184,0-15
881,U001,200769623,WAL-MAR associates,2020-04-04 20:11:31.704101562,2020.0,1930681131.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,4341.39,65,,,,21,3,2020,5,4,2020,21,3,2020,33,2991,
882,U001,200744019,TARG ,2020-04-27 09:17:51.125000000,2020.0,1930775743.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,1438.94,65,,,,11,4,2020,26,4,2020,11,4,2020,20,2782,0-15
883,CA02,140104423,METRO  co,2020-04-20 02:22:14.687500000,2020.0,2960624751.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,35547.58899999999,65,,,,1,4,2020,11,4,2020,1,4,2020,5,1861,0-15
884,U001,100012482,UNI corporation,2020-03-23 14:31:48.125000000,2020.0,1930581923.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,18743.44,65,,,,5,3,2020,20,3,2020,5,3,2020,20,2922,0-15
885,U001,200762301,C&S WH systems,2020-04-25 07:29:44.203125000,2020.0,1930761006.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,104360.23,65,,,,8,4,2020,23,4,2020,8,4,2020,25,432,0-15
886,U001,200769623,WAL-MAR us,2020-04-18 03:29:43.609375000,2020.0,1930739054.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,45747.27,65,,,,2,4,2020,17,4,2020,2,4,2020,33,3000,0-15
887,U001,200920735,ALBERT foundation,2020-04-08 09:10:41.843750000,2020.0,1930674256.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,68336.82,65,,,,19,3,2020,3,4,2020,19,3,2020,20,80,0-15
888,U001,200435191,C& trust,2020-05-18 19:36:48.187500000,2020.0,1930823121.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,118691.68,65,,,,1,5,2020,16,5,2020,1,5,2020,25,2922,0-15
889,U001,200762301,C&S WH ,2020-06-18 06:52:30.500000000,2020.0,1930606710.0,2020-03-30 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-30 00:00:00.000000000,C129,53387.42,65,,,,30,3,2020,30,4,2020,30,3,2020,65,424,46-60
890,U001,200769623,WAL-MAR associates,2020-04-25 10:03:57.515625000,2020.0,1930773887.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,66600.51,65,,,,12,4,2020,27,4,2020,12,4,2020,33,2991,
891,U001,200726979,BJ'S  systems,2020-03-18 23:13:53.500000000,2020.0,1930574472.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,338.26,65,,,,27,2,2020,13,3,2020,27,2,2020,20,317,0-15
892,U013,140103335,PARAM co,2020-04-17 19:37:41.312500000,2020.0,1991840719.0,2020-03-09 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAVE,10944.3,65,,,,9,3,2020,8,4,2020,9,3,2020,54,2922,0-15
893,U001,200418007,AM in,2020-03-15 19:53:45.984375000,2020.0,1930592652.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,7326.58,65,,,,3,3,2020,18,3,2020,3,3,2020,20,99,
894,U001,200769623,WAL-MAR foundation,2020-04-04 15:26:27.566406250,2020.0,1930683578.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,46082.25,65,,,,21,3,2020,5,4,2020,21,3,2020,33,2995,
895,U001,200726979,BJ'S  foundation,2020-04-10 22:56:15.156250000,2020.0,1930688756.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,319.93,65,,,,21,3,2020,5,4,2020,21,3,2020,20,314,0-15
896,U001,200769623,WAL-MAR co,2020-05-18 16:29:31.625000000,2020.0,1930854579.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,725.42,65,,,,5,5,2020,20,5,2020,5,5,2020,33,2992,
897,U001,2013,KRAFT F llc,2020-04-17 23:14:38.500000000,2020.0,1930606546.0,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAX2,16851.34,65,,,,9,3,2020,9,3,2020,9,3,2020,64,1520,31-45
898,U001,200418007,AM systems,2020-05-09 11:25:46.656250000,2020.0,1930802074.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,15291.05,65,,,,20,4,2020,5,5,2020,20,4,2020,20,101,0-15
899,U001,200769623,WAL-MAR trust,2020-04-15 14:16:04.828125000,2020.0,1930716937.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,29600.48,65,,,,29,3,2020,13,4,2020,29,3,2020,33,2999,0-15
900,CA02,140106376,ISLAND corp,2020-04-03 17:42:19.062500000,2020.0,2960618751.0,2020-03-05 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,51439.856999999996,65,,,,5,3,2020,23,3,2020,13,3,2020,5,2922,0-15
901,U001,200769623,WAL-MAR foundation,2020-05-07 17:02:01.539062500,2020.0,1930818481.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,7243.24,65,,,,23,4,2020,8,5,2020,23,4,2020,33,2995,
902,U001,200706844,WINC corp,2020-04-12 08:29:44.593750000,2020.0,1930690581.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,2924.67,65,,,,25,3,2020,9,4,2020,25,3,2020,20,3055,0-15
903,U001,200705742,DOT llc,2020-04-03 11:21:22.343750000,2020.0,1930613666.0,2020-03-06 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAAW,77222.68,65,,,,6,3,2020,9,4,2020,6,3,2020,21,822,
904,U001,200772670,ASSOCIAT llc,2020-04-27 23:38:22.828125000,2020.0,1930773799.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAU5,1957.44,65,,,,10,4,2020,25,4,2020,10,4,2020,45,185,0-15
905,U001,200704045,RA systems,2020-03-23 20:13:36.296875000,2020.0,1930620201.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,92270.98,65,,,,7,3,2020,22,3,2020,7,3,2020,20,2237,0-15
906,CA02,140105686,SYSC us,2020-04-06 01:22:22.875000000,2020.0,2960619131.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,528.5699999999999,65,,,,7,3,2020,22,3,2020,12,3,2020,5,2709,16-30
907,CA02,140106408,WAL-M in,2020-04-25 09:52:02.000000000,2020.0,2960626401.0,2020-04-02 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,44178.064,65,,,,2,4,2020,12,4,2020,2,4,2020,5,2985,0-15
908,U001,200799367,MCL in,2020-05-13 11:36:51.031250000,2020.0,1930641597.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,369.46,65,,,,12,3,2020,16,5,2020,12,3,2020,32,1804,
909,CA02,140104429,COSTCO associates,2020-05-09 17:42:14.750000000,2020.0,2960627171.0,2020-04-13 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,9245.81,65,,,,13,4,2020,27,4,2020,17,4,2020,5,619,0-15
910,U001,200769623,WAL-MAR co,2020-04-27 09:11:33.000000000,2020.0,1930772124.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,30330.47,65,,,,10,4,2020,25,4,2020,10,4,2020,33,2992,0-15
911,U001,200779906,BOZZU co,2020-05-01 13:13:36.625000000,2020.0,1930724849.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAX2,5.38,65,,,,31,3,2020,15,4,2020,31,3,2020,64,337,16-30
912,U001,200770677,KRAS associates,2020-05-16 22:24:14.921875000,2020.0,1930831819.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,5412.48,65,,,,29,4,2020,14,5,2020,29,4,2020,20,2922,0-15
913,U001,200078795,H T H corp,2020-03-25 06:33:02.914062500,2020.0,1930626084.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,222.05,65,,,,9,3,2020,24,3,2020,9,3,2020,20,1169,0-15
914,U001,200769623,WAL-MAR systems,2020-03-31 14:05:46.890625000,2020.0,1930665755.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35.56,65,,,,18,3,2020,2,4,2020,18,3,2020,33,2998,
915,U001,200704045,RA systems,2020-04-30 21:02:06.093750000,2020.0,1930765687.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,39869.37,65,,,,10,4,2020,25,4,2020,10,4,2020,20,2237,0-15
916,U001,200769623,WAL-MAR corp,2020-04-16 08:14:10.843750000,2020.0,1930710823.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,16537.69,65,,,,30,3,2020,14,4,2020,30,3,2020,33,2993,0-15
917,U001,200769623,WAL-MAR systems,2020-04-17 07:23:31.464843750,2020.0,1930731574.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,8030.45,65,,,,2,4,2020,17,4,2020,2,4,2020,33,2998,0-15
918,U001,200759878,SA corp,2020-03-16 10:35:40.757812500,2020.0,1930584512.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,40233.82,65,,,,29,2,2020,15,3,2020,29,2,2020,33,2377,0-15
919,U001,200794332,COST associates,2020-04-19 00:29:21.062500000,2020.0,1930717749.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAAX,2976.38,65,,,,31,3,2020,15,4,2020,31,3,2020,22,608,0-15
920,U001,200761734,H E BUT llc,2020-05-22 19:16:40.187500000,2020.0,1930855874.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,12877.49,65,,,,5,5,2020,20,5,2020,5,5,2020,20,1159,0-15
921,U001,200772670,ASSOCIAT corporation,2020-05-05 04:00:35.250000000,2020.0,1930788739.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAU5,142275.14,65,,,,14,4,2020,29,4,2020,14,4,2020,45,182,0-15
922,U001,200769623,WAL-MAR in,2020-03-21 11:25:22.800781250,2020.0,1930617993.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,4975.79,65,,,,7,3,2020,22,3,2020,7,3,2020,33,2996,
923,U001,200769623,WAL-MAR corp,2020-05-13 00:43:37.515625000,2020.0,1930842056.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,64759.81,65,,,,29,4,2020,14,5,2020,29,4,2020,33,2993,
924,U001,200704858,WAKE foundation,2020-03-20 06:57:51.937500000,2020.0,1930593088.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,28366.02,65,,,,3,3,2020,18,3,2020,3,3,2020,20,2967,0-15
925,U001,200707822,PUBLI ,2020-04-13 04:24:53.984375000,2020.0,1930692375.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,4953.34,65,,,,27,3,2020,11,4,2020,27,3,2020,20,2190,0-15
926,U001,200743129,BROOKS trust,2020-05-23 05:06:35.593750000,2020.0,1930862202.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,45951.01,65,,,,5,5,2020,20,5,2020,5,5,2020,20,364,0-15
927,U001,200229974,DARDEN D systems,2020-04-23 00:14:14.781250000,2020.0,1930730871.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,2384.54,65,,,,6,4,2020,21,4,2020,6,4,2020,20,678,0-15
928,U001,200744019,TARG us,2020-04-25 15:55:55.062500000,2020.0,1930730471.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,32520.67,65,,,,2,4,2020,17,4,2020,2,4,2020,20,2792,0-15
929,U001,200762301,C&S WH foundation,2020-05-04 23:21:34.125000000,2020.0,1930624046.0,2020-03-06 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAGD,2796.9,65,,,,6,3,2020,10,5,2020,6,3,2020,32,429,
930,U001,200772670,ASSOCIAT trust,2020-03-25 22:25:23.593750000,2020.0,1930606286.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAU5,68196.69,65,,,,6,3,2020,21,3,2020,6,3,2020,45,187,0-15
931,U001,200744019,TARG foundation,2020-05-14 09:07:56.437500000,2020.0,1930819921.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,70342.84,65,,,,24,4,2020,9,5,2020,24,4,2020,20,2787,0-15
932,U001,200769623,WAL-MAR corporation,2020-05-23 18:01:29.914062500,2020.0,1930881128.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,53326.6,65,,,,10,5,2020,25,5,2020,10,5,2020,33,2994,
933,U001,200900212,CASEY systems,2020-04-18 02:34:08.890625000,2020.0,1930731405.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,47580.25,65,,,,1,4,2020,16,4,2020,1,4,2020,20,2922,0-15
